bbrID,Date,Tm,Opp,TRB,AST,STL,BLK,PTS,GmSc,Season,Playoffs,Year,GameIndex,GmScMovingZ,GmScMovingZTop2Delta,Date2,GmSc2,GmScMovingZ2
medvest01,2004-01-09,LAL,ATL,11,3,2,2,26,27.7,2003-04,false,2004,171,4.9,0.72,2004-01-24,24.0,4.18
meeksjo01,2014-03-09,LAL,OKC,2,0,4,0,42,34.6,2013-14,false,2014,355,3.96,0.41,2012-01-13,26.9,3.55
mejrisa01,2017-02-01,DAL,PHI,17,0,1,1,16,19.9,2016-17,false,2017,80,3.91,0.09,2019-04-07,19.6,3.82
mellini01,2020-02-23,NOP,GSW,5,1,0,1,20,20.3,2019-20,false,2020,44,3.42,0.55,2020-01-13,17.6,2.87
meltode01,2020-02-20,MEM,SAC,6,3,1,1,24,23.6,2019-20,false,2020,91,3.01,0.09,2021-04-19,24.7,2.92
mercero01,2001-01-23,CHI,POR,7,7,5,0,39,36.3,2000-01,false,2001,228,3.78,1.03,2005-02-15,14.2,2.75
metuch01,2021-11-30,SAC,LAL,11,0,3,0,14,16.9,2021-22,false,2022,93,2.53,0.07,2022-01-12,16.9,2.46
meyerlo01,1996-04-13,DAL,HOU,10,1,2,0,13,13.7,1995-96,false,1996,67,2.87,0.09,1997-01-14,13.7,2.78
middlkh01,2020-01-28,MIL,WAS,10,6,0,0,51,44.0,2019-20,false,2020,528,3.98,0.52,2013-12-21,26.7,3.46
mihmch01,2004-12-12,LAL,ORL,14,0,0,2,25,23.2,2004-05,false,2005,283,3.15,0.31,2006-03-12,20.8,2.84
milescj01,2006-04-19,UTA,GSW,6,4,1,2,23,22.5,2005-06,false,2006,22,4.89,0.42,2008-03-31,26.8,4.47
milesda01,2005-04-19,POR,DEN,12,0,4,5,47,39.6,2004-05,false,2005,370,4.63,1.17,2005-11-02,30.9,3.46
milicda01,2010-11-19,MIN,LAL,16,5,2,6,23,27.7,2010-11,false,2011,403,4,0.64,2007-02-14,22.6,3.36
millean01,2000-01-27,HOU,GSW,12,1,1,0,19,18.9,1999-00,false,2000,158,4.96,0.25,1995-03-03,21.2,4.71
millean02,2010-01-30,POR,DAL,5,2,2,0,52,41.2,2009-10,false,2010,890,4.29,0.82,2006-11-14,33.1,3.47
millebr01,1999-05-05,CHH,BOS,13,4,0,1,32,27.8,1998-99,false,1999,37,3.86,0.07,1999-03-24,28.0,3.79
milleda01,2013-03-25,NOH,DEN,3,1,1,1,16,16.0,2012-13,false,2013,40,3.15,0.15,2017-11-13,18.1,3
millemi01,2014-04-29,MEM,OKC,6,3,3,0,21,23.0,2013-14,true,2014,995,3.93,0.29,2008-04-06,33.8,3.64
milleol01,1993-12-30,PHO,PHI,13,3,1,5,32,36.9,1993-94,false,1994,105,4.61,1.05,1996-04-21,31.5,3.56
millere01,1992-11-28,IND,CHH,5,8,1,0,57,50.4,1992-93,false,1993,424,4.56,1.11,2003-11-15,30.0,3.45
millsch01,1994-05-03,CLE,CHI,10,3,5,1,25,23.5,1993-94,true,1994,81,2.74,0.07,1995-02-16,25.6,2.67
millspa01,2016-04-24,ATL,BOS,13,3,2,4,45,37.9,2015-16,true,2016,842,3.38,0.01,2010-11-09,37.3,3.37
millspa02,2012-04-26,SAS,GSW,5,12,1,1,34,30.1,2011-12,false,2012,94,5.62,1.11,2014-02-08,31.4,4.51
millste01,2000-02-02,DET,SAC,5,1,0,2,24,19.9,1999-00,false,2000,640,3.56,0.16,1996-12-06,26.8,3.4
miltosh01,2022-04-10,PHI,DET,4,4,2,1,30,28.9,2021-22,false,2022,193,4.1,0.42,2021-01-14,31.3,3.68
minerha01,1993-12-11,MIA,BOS,1,3,0,1,28,21.1,1993-94,false,1994,87,2.67,0.01,1993-11-20,21.1,2.66
mingya01,2004-02-22,HOU,ATL,16,7,0,2,41,37.6,2003-04,false,2004,136,3.48,0.65,2004-12-20,34.8,2.83
minnidi01,1988-01-20,BOS,PHO,6,10,6,0,16,24.4,1987-88,false,1988,184,4.43,1.12,1986-12-21,23.1,3.31
minorgr01,1996-03-22,BOS,DEN,7,2,2,0,24,25.6,1995-96,false,1996,129,4,0.1,1995-01-27,25.2,3.9
mirotni01,2016-04-13,CHI,PHI,7,4,5,3,32,32.9,2015-16,false,2016,158,3.43,0.56,2016-03-23,29.5,2.87
mitchdo01,2020-08-17,UTA,DEN,9,7,1,0,57,45.1,2019-20,true,2020,241,3.29,0.08,2018-02-02,38.4,3.21
mitchsa01,2001-03-21,MIN,DAL,7,3,1,0,20,15.4,2000-01,false,2001,957,4.26,0.68,1996-12-10,24.7,3.58
moblecu01,2006-11-08,LAC,DAL,7,3,4,1,28,30.4,2006-07,false,2007,611,3.13,0.04,2007-11-06,27.8,3.09
mobleer01,1995-03-10,MIL,WSB,12,2,0,4,12,15.8,1994-95,false,1995,28,3.18,0.24,1995-04-07,14.7,2.94
mohamna01,2013-04-12,CHI,TOR,13,1,1,1,16,15.3,2012-13,false,2013,959,4.4,0.47,2010-11-13,26.2,3.93
moisoje01,2003-03-21,NOH,MIL,7,2,1,1,10,12.8,2002-03,false,2003,79,3.05,0.12,2003-03-28,12.4,2.93
monkma01,2018-04-06,CHO,ORL,1,8,0,1,26,24.6,2017-18,false,2018,60,3.66,0.64,2020-01-24,26.0,3.02
monrogr01,2012-01-12,DET,MIL,16,2,2,1,32,32.5,2011-12,false,2012,90,3.17,0.16,2012-12-19,31.8,3.01
montrer01,2000-11-09,DET,NJN,11,1,1,2,13,16.7,2000-01,false,2001,378,6.22,2.38,2002-02-07,10.5,3.84
moonja01,2011-02-05,CLE,POR,2,2,1,1,14,15.1,2010-11,false,2011,271,2.95,0.03,2010-04-09,16.6,2.92
mooreet01,2021-05-16,PHO,SAS,2,2,0,1,22,19.7,2020-21,false,2021,618,3.32,0.01,2018-04-04,27.8,3.31
mooremi01,2004-12-11,LAC,LAL,14,1,2,0,18,20.7,2004-05,false,2005,203,3.98,0.72,2004-11-21,17.7,3.26
mooretr01,1992-12-01,DAL,UTA,2,5,2,0,20,16.8,1992-93,false,1993,52,2.7,0.63,1996-04-21,14.2,2.07
moranja01,2020-12-23,MEM,SAS,2,9,2,1,44,40.1,2020-21,false,2021,67,3.09,0.7,2022-05-03,39.9,2.39
moreler01,2018-04-11,DET,CHI,17,4,4,4,16,23.9,2017-18,false,2018,77,5.33,2.72,2018-04-09,13.1,2.61
morriad01,2006-12-30,CHA,IND,6,2,0,0,30,23.1,2006-07,false,2007,29,3.15,0.83,2007-02-21,16.8,2.32
morrich01,1998-02-26,UTA,PHO,4,1,1,2,20,18.7,1997-98,false,1998,726,3.76,0.27,1996-05-12,23.9,3.49
morrida01,2013-04-26,LAL,SAS,2,6,1,0,24,18.3,2012-13,true,2013,73,4.35,1.44,2013-11-16,12.9,2.91
morrima02,2018-10-22,WAS,POR,9,1,1,1,28,24.4,2018-19,false,2019,542,2.87,0.06,2014-11-17,28.3,2.81
morrima03,2015-02-06,PHO,UTA,12,0,2,1,34,29.8,2014-15,false,2015,227,3.91,0.44,2019-12-11,33.7,3.47
morrimo01,2019-01-30,DEN,NOP,7,7,2,0,20,23.8,2018-19,false,2019,52,2.61,0.01,2018-10-25,25.3,2.6
morrite01,2003-04-15,HOU,MEM,3,0,0,0,17,14.0,2002-03,false,2003,115,3.15,0.22,2003-01-20,13.0,2.93
morroan01,2012-02-03,NJN,MIN,4,2,0,0,42,32.0,2011-12,false,2012,216,4.05,0.28,2015-04-01,27.4,3.77
mortojo01,1991-03-05,CLE,SEA,1,2,1,0,21,19.7,1990-91,false,1991,84,3.25,0.53,1991-02-02,17.0,2.72
mosspe01,1986-11-18,GSW,MIL,3,4,2,0,10,13.2,1986-87,false,1987,82,3.04,0.13,1986-04-04,12.8,2.91
motenla01,1997-02-14,VAN,BOS,2,7,3,3,19,17.9,1996-97,false,1997,91,2.94,0.11,1996-04-05,17.3,2.83
motiedo01,2015-03-17,HOU,ORL,7,4,0,0,23,21.1,2014-15,false,2015,173,2.68,0.02,2013-03-13,15.2,2.66
mottoha01,2001-12-15,ATL,CHI,7,0,2,0,10,10.8,2001-02,false,2002,95,2.45,0.09,2000-12-05,10.0,2.36
mournal01,2000-02-23,MIA,NJN,16,0,0,5,43,43.9,1999-00,false,2000,549,3.77,0.54,1996-03-29,42.5,3.23
mozgoti01,2014-04-10,DEN,GSW,29,3,1,3,23,30.4,2013-14,false,2014,215,3.92,0.21,2011-02-09,19.2,3.71
mudiaem01,2018-12-14,NYK,CHO,3,8,2,0,34,29.2,2018-19,false,2019,209,3.37,0.52,2019-03-17,25.6,2.85
muhamsh01,2016-04-05,MIN,GSW,6,0,0,0,35,31.0,2015-16,false,2016,152,4.16,1.03,2014-12-30,25.3,3.13
muldemy01,2021-05-14,GSW,NOP,2,1,1,1,28,22.3,2020-21,false,2021,65,3.73,0.67,2021-04-27,18.9,3.06
mulleby01,2012-04-06,CHA,MIL,14,2,0,2,31,25.9,2011-12,false,2012,78,3.43,0.29,2013-03-20,25.1,3.14
mullich01,1986-12-13,GSW,SAS,6,4,2,2,32,30.8,1986-87,false,1987,76,3.14,0.17,1997-02-19,30.0,2.97
murdoer01,1994-03-05,MIL,DET,7,11,6,0,28,33.5,1993-94,false,1994,188,2.98,0.26,1995-03-07,28.1,2.72
muresgh01,1995-11-08,WSB,CHH,9,1,0,9,31,31.9,1995-96,false,1996,130,3.07,0.43,1995-04-09,28.8,2.64
murphto01,1990-03-17,MIN,LAL,9,2,2,1,24,25.9,1989-90,false,1990,63,3.6,1.26,1990-03-23,18.9,2.34
murphtr01,2012-11-19,DAL,GSW,4,1,4,2,12,14.2,2012-13,false,2013,729,3.25,0.01,2002-11-16,26.5,3.24
murrade01,2022-02-11,SAS,ATL,10,15,4,0,32,39.5,2021-22,false,2022,316,3.01,0.16,2017-01-19,19.9,2.85
murraja01,2020-08-23,DEN,UTA,11,7,0,1,50,45.2,2019-20,true,2020,314,3.44,0.25,2018-12-29,37.5,3.19
murrala01,2006-04-18,NJN,PHI,6,0,2,1,19,16.8,2005-06,false,2006,737,4.17,0.73,2002-02-16,32.7,3.44
murraro01,2007-03-16,DET,PHO,4,2,6,1,25,25.5,2006-07,false,2007,288,3.47,0.42,2009-03-23,25.1,3.05
murratr01,1998-02-10,WAS,GSW,8,0,2,0,50,38.5,1997-98,false,1998,386,4.69,1.35,1996-03-18,30.3,3.34
muscami01,2015-03-28,ATL,CHO,10,4,1,2,18,19.1,2014-15,false,2015,52,4.09,0.05,2015-04-07,18.8,4.04
mustaje01,1991-12-26,PHO,MIA,8,3,1,3,19,22.0,1991-92,false,1992,79,4.63,1.39,1992-01-17,16.2,3.24
mutomdi01,1992-02-03,DEN,MIN,21,4,1,2,39,40.2,1991-92,false,1992,44,4.01,0.2,2007-02-10,20.0,3.81
muursma01,1998-03-05,DAL,LAC,8,3,1,0,24,20.8,1997-98,false,1998,64,3.77,0.69,1998-04-05,17.6,3.08
myerspe01,1995-12-04,MIA,BOS,8,8,0,0,20,21.1,1995-96,false,1996,334,4.62,0.41,1994-02-23,25.4,4.21
mykhasv01,2020-01-18,DET,ATL,2,3,1,1,25,22.1,2019-20,false,2020,79,3.47,0.39,2020-01-15,20.1,3.08
nachbbo01,2005-02-05,NOH,UTA,3,1,1,1,21,17.1,2004-05,false,2005,99,3.37,0.02,2003-11-03,11.5,3.35
naderab01,2019-11-27,OKC,POR,2,1,0,0,23,21.2,2019-20,false,2020,132,4.32,0.91,2019-01-12,15.9,3.41
nailole01,2005-01-16,NOH,TOR,8,6,1,0,32,32.0,2004-05,false,2005,254,4.12,0.64,2002-02-13,24.1,3.48
najered01,2008-03-07,DEN,SAS,6,2,2,0,19,18.2,2007-08,false,2008,521,3.39,0.17,2007-02-09,21.0,3.22
nancela02,2018-12-29,CLE,ATL,15,7,4,1,18,30.1,2018-19,false,2019,246,3.31,0.68,2016-11-20,19.9,2.63
napiesh01,2018-12-29,BRK,MIL,4,7,1,0,32,30.4,2018-19,false,2019,265,3.64,0.38,2017-04-10,22.1,3.26
nashst01,1998-01-16,PHO,ORL,6,9,2,0,16,23.3,1997-98,false,1998,103,3.22,0.11,2006-12-07,38.6,3.11
navarju01,2007-11-16,MEM,NOH,2,4,0,0,28,22.8,2007-08,false,2008,7,2.37,0.1,2007-11-24,22.1,2.27
nealga01,2015-03-07,MIN,POR,4,1,0,0,27,22.8,2014-15,false,2015,350,2.98,0.09,2012-11-10,20.8,2.89
nelsoja01,2006-01-11,ORL,SEA,3,8,3,1,32,31.4,2005-06,false,2006,111,3.11,0.15,2009-01-13,30.3,2.96
nesbyty01,1999-05-05,LAC,SEA,4,4,7,1,30,31.0,1998-99,false,1999,49,3.7,0.83,2002-02-15,17.9,2.87
nesmiaa01,2021-04-30,BOS,SAS,6,1,1,0,16,14.8,2020-21,false,2021,37,2.95,0.05,2021-04-28,14.6,2.9
nestera01,1999-11-13,MIN,PHO,8,4,0,0,23,22.8,1999-00,false,2000,8,3.88,0.07,2008-04-05,25.3,3.81
netora01,2017-11-17,UTA,BRK,3,1,1,1,22,17.3,2017-18,false,2018,138,4.05,0.72,2016-02-19,16.2,3.33
newbiiv01,1996-12-14,ATL,PHI,8,1,1,0,5,7.8,1996-97,false,1997,54,2.85,0.22,1995-03-23,7.1,2.63
newblir01,2002-04-13,ATL,CLE,12,3,2,2,17,23.8,2001-02,false,2002,66,3.73,0,2008-02-08,15.1,3.73
newmajo01,1992-01-25,CHH,IND,1,5,4,0,41,36.9,1991-92,false,1992,432,3.82,0.33,1998-02-10,27.5,3.49
niangge01,2021-02-22,UTA,CHO,3,1,0,0,21,20.1,2020-21,false,2021,199,3.26,0.26,2021-05-08,19.4,3
nichoan01,2016-03-29,ORL,BRK,3,2,0,0,24,21.0,2015-16,false,2016,239,3.69,0.72,2012-12-09,20.5,2.97
nnajize01,2022-01-13,DEN,POR,9,0,1,0,16,17.3,2021-22,false,2022,70,3.12,0.07,2021-11-10,17.0,3.05
noahjo01,2012-12-07,CHI,DET,23,6,2,2,30,36.4,2012-13,false,2013,378,3.51,0.36,2019-02-22,23.8,3.15
nocioan01,2010-12-29,PHI,PHO,12,2,0,0,22,20.8,2010-11,false,2011,498,3.42,0.62,2004-11-19,21.0,2.8
noelne01,2018-10-28,OKC,PHO,15,2,4,1,20,24.2,2018-19,false,2019,227,3.39,0.22,2019-02-14,22.4,3.17
noguelu01,2017-10-30,TOR,POR,9,2,2,5,17,20.6,2017-18,false,2018,102,3.68,0.73,2016-12-03,17.5,2.95
normake01,1992-12-03,LAC,ORL,9,5,3,0,33,29.9,1992-93,false,1993,381,2.88,0.03,1995-03-08,28.4,2.85
norrimo01,2006-04-19,NOK,LAL,3,5,0,0,13,14.1,2005-06,false,2006,446,4.56,0.87,2004-04-12,14.5,3.69
novakst01,2009-02-11,LAC,NYK,7,0,0,0,23,20.5,2008-09,false,2009,115,3.89,0.49,2012-04-17,21.8,3.4
nowelja01,2021-03-11,MIN,NOP,5,6,1,1,28,28.3,2020-21,false,2021,37,4.13,0.8,2021-12-27,23.9,3.33
nowitdi01,2011-05-17,DAL,OKC,6,4,0,4,48,46.5,2010-11,true,2011,1106,4.01,0.13,2004-12-02,48.0,3.88
ntilila01,2020-03-10,NYK,WAS,2,10,2,0,20,21.3,2019-20,false,2020,176,3.72,0.84,2022-03-19,13.0,2.88
nunnke01,2020-01-15,MIA,SAS,3,4,2,0,33,28.5,2019-20,false,2020,39,2.71,0.08,2021-05-15,28.0,2.63
nurkiju01,2017-03-09,POR,PHI,20,8,2,6,28,33.4,2016-17,false,2017,146,3.48,0.25,2019-01-01,34.9,3.23
nwabada01,2021-02-15,HOU,WAS,11,1,2,1,19,19.9,2020-21,false,2021,183,3.04,0.19,2021-02-22,19.1,2.85
nworajo01,2021-05-16,MIL,CHI,14,0,1,2,34,26.7,2020-21,false,2021,29,3.82,0.79,2021-12-18,22.0,3.03
oaklech01,1986-03-15,CHI,MIL,26,7,3,1,35,39.3,1985-86,false,1986,62,4.2,1.05,1988-04-22,32.0,3.15
obanned01,1996-01-20,NJN,MIN,8,1,3,2,19,19.9,1995-96,false,1996,35,3.79,1.13,1996-03-31,14.5,2.66
obertfa01,2006-11-08,SAS,PHO,10,2,1,1,22,22.8,2006-07,false,2007,70,5.19,0.08,2007-12-15,25.8,5.11
obryajo01,2017-03-04,CHO,DEN,6,1,0,0,15,14.0,2016-17,false,2017,109,3.28,0,2018-01-02,13.8,3.28
obryapa01,2009-04-08,TOR,IND,7,0,0,1,16,10.9,2008-09,false,2009,74,3.68,0.43,2007-11-16,9.8,3.25
odengr01,2009-11-23,POR,CHI,12,1,0,2,24,24.9,2009-10,false,2010,82,2.91,0.1,2009-01-19,24.3,2.81
odomla01,2004-03-06,MIA,SAC,19,11,2,1,30,32.7,2003-04,false,2004,291,3,0.01,2011-03-22,28.6,2.99
oggal01,1992-03-31,MIA,CLE,6,0,1,2,6,10.1,1991-92,false,1992,68,3.04,0.47,1991-12-28,8.8,2.57
ojelese01,2020-03-04,BOS,CLE,6,2,0,1,22,20.6,2019-20,false,2020,209,4.77,0.76,2021-02-11,19.2,4.01
okafoem01,2013-01-28,WAS,SAC,15,3,1,0,23,23.7,2012-13,false,2013,559,3.35,0.18,2008-12-23,32.0,3.17
okafoja01,2019-04-07,NOP,SAC,14,3,0,2,23,25.9,2018-19,false,2019,188,3.29,0.05,2019-01-26,26.8,3.24
okekech01,2022-02-25,ORL,HOU,9,4,3,1,26,29.7,2021-22,false,2022,94,3.66,0.82,2021-12-17,23.9,2.84
okoboel01,2018-11-28,PHO,LAC,2,4,3,0,19,16.0,2018-19,false,2019,11,2.84,0.16,2018-10-28,15.5,2.68
okogijo01,2022-04-10,MIN,CHI,3,2,2,1,13,14.3,2021-22,false,2022,243,2.84,0.05,2020-01-24,20.3,2.79
okongon01,2021-05-16,ATL,HOU,15,3,2,2,21,25.7,2020-21,false,2021,49,3.75,0.97,2022-01-19,20.6,2.78
okorois01,2021-05-04,CLE,PHO,3,6,1,0,32,29.9,2020-21,false,2021,59,4.03,1.67,2022-03-14,21.1,2.36
okurme01,2009-01-12,UTA,IND,9,3,1,0,43,38.9,2008-09,false,2009,556,3.97,0.63,2004-01-14,28.6,3.34
oladivi01,2016-03-18,ORL,CLE,5,3,3,2,45,39.8,2015-16,false,2016,214,4.02,0.86,2016-02-03,33.6,3.16
olajuha01,1987-05-14,HOU,SEA,25,2,2,6,49,48.6,1986-87,true,1987,259,3.56,0.29,2001-04-17,26.2,3.27
olivebr01,1991-01-18,PHI,GSW,1,2,0,0,18,13.8,1990-91,false,1991,33,3.47,0.94,1991-01-05,10.7,2.53
ollieke01,2006-12-16,PHI,SAS,3,4,1,0,19,18.8,2006-07,false,2007,554,4.29,0.08,2008-12-15,16.0,4.21
olowomi01,2002-03-08,LAC,CHI,16,1,2,3,30,27.5,2001-02,false,2002,266,3.31,0.07,2005-02-15,18.5,3.24
olynyke01,2018-03-19,MIA,DEN,8,6,1,4,30,30.4,2017-18,false,2018,368,3.43,0.1,2017-01-13,25.6,3.33
onealje01,2005-01-04,IND,MIL,11,3,0,2,55,44.0,2004-05,false,2005,582,4.07,0.1,1998-02-15,19.0,3.97
onealro01,2021-01-08,UTA,MIL,8,6,3,1,18,23.3,2020-21,false,2021,253,3.47,0.09,2018-02-03,19.3,3.38
onealsh01,2009-02-27,PHO,TOR,11,2,3,1,45,39.3,2008-09,false,2009,1295,4.29,1.01,2000-03-06,49.5,3.28
onimi01,2020-08-07,UTA,SAS,7,0,1,0,14,11.4,2019-20,false,2020,6,4.11,1.55,2021-05-05,7.5,2.56
oquinky01,2013-03-27,ORL,CHA,11,6,1,0,23,24.9,2012-13,false,2013,46,4.15,1.11,2016-12-02,22.1,3.04
osmande01,2019-02-25,CLE,POR,7,3,1,0,27,23.2,2018-19,false,2019,129,2.66,0,2021-11-15,23.4,2.66
ostergr01,2001-04-18,UTA,PHO,11,0,0,1,25,22.5,2000-01,false,2001,479,4.12,0.45,1999-05-08,20.6,3.67
oubreke01,2016-12-10,WAS,MIL,9,1,3,0,19,19.3,2016-17,false,2017,83,3.38,0.35,2022-01-26,35.0,3.03
outlabo01,2006-04-19,ORL,IND,8,0,2,1,10,12.5,2005-06,false,2006,892,4.23,0.31,2003-04-05,23.1,3.92
outlatr01,2007-04-18,POR,GSW,10,1,2,0,36,30.1,2006-07,false,2007,202,3.65,0.07,2009-01-12,28.8,3.58
overtdo01,2001-04-17,NJN,CHI,2,11,0,0,17,18.3,2000-01,false,2001,419,4.56,0.05,1997-03-30,18.0,4.51
owensbi01,1997-03-01,SAC,MIL,17,9,1,1,31,36.6,1996-97,false,1997,382,4.89,1.47,1998-02-04,27.4,3.42
oyedeol01,2001-04-18,SEA,SAS,14,2,1,2,4,9.7,2000-01,false,2001,29,3.58,0.63,2001-02-03,8.3,2.95
pachuza01,2015-03-20,MIL,BRK,21,7,1,0,22,29.2,2014-15,false,2015,841,3.63,0.02,2018-03-11,20.3,3.61
packro01,2001-04-03,DEN,POR,6,8,1,0,26,23.0,2000-01,false,2001,500,3.43,0.2,2001-03-09,23.4,3.23
paddige01,1991-03-20,CLE,NYK,6,0,0,0,24,17.0,1990-91,false,1991,57,3.21,0.36,1990-12-04,17.2,2.85
padgesc01,1999-11-29,UTA,GSW,3,0,2,1,16,13.2,1999-00,false,2000,11,4.35,0.53,2005-01-28,19.2,3.82
palacmi01,2004-02-29,TOR,BOS,4,8,4,1,19,22.7,2003-04,false,2004,305,3.93,0.31,2003-03-16,19.0,3.62
pargoja01,2004-03-26,CHI,MIL,3,9,1,0,34,28.0,2003-04,false,2004,65,5.01,1.43,2007-01-10,22.1,3.58
pargoje01,2012-11-21,CLE,PHI,5,4,1,0,28,19.4,2012-13,false,2013,47,3.8,0.56,2012-12-08,16.9,3.24
parkean01,2012-04-04,CLE,MIL,7,4,3,0,27,28.1,2011-12,false,2012,503,3.98,0.39,2009-02-24,28.5,3.59
parkeja01,2016-12-28,MIL,DET,9,7,1,0,31,30.4,2016-17,false,2017,130,2.78,0.15,2019-11-27,26.7,2.63
parkesm01,2007-01-12,LAL,ORL,4,5,3,0,26,24.1,2006-07,false,2007,207,2.96,0.16,2006-01-14,24.0,2.8
parketo01,2008-11-05,SAS,MIN,7,10,0,0,55,43.3,2008-09,false,2009,660,3.31,0.12,2012-02-04,36.4,3.19
parksch02,2001-01-27,LAC,SAC,13,2,2,0,16,19.0,2000-01,false,2001,354,4.31,0.51,1996-03-17,18.6,3.8
parsoch01,2012-11-23,HOU,NYK,5,4,4,1,31,32.9,2012-13,false,2013,75,3.38,0.57,2016-02-28,28.1,2.81
pascher01,2019-11-04,GSW,POR,13,0,0,1,34,29.1,2019-20,false,2020,6,3.08,0.55,2019-12-02,24.6,2.53
pattepa01,2019-12-03,LAC,POR,8,2,1,0,19,19.6,2019-20,false,2020,688,4.02,0.86,2012-11-28,22.8,3.16
patteru01,2002-02-05,POR,DEN,6,4,6,1,31,33.3,2001-02,false,2002,229,3.76,0.64,2007-01-08,30.4,3.12
paulch01,2015-04-01,LAC,POR,5,17,4,0,41,47.5,2014-15,false,2015,745,3.82,0.6,2018-05-08,40.1,3.22
pavloal01,2009-01-16,CLE,NOH,6,1,2,0,19,19.3,2008-09,false,2009,382,4.3,0.2,2010-04-12,15.1,4.1
paynead01,2015-03-09,MIN,LAC,15,2,2,1,16,16.0,2014-15,false,2015,11,3.31,0.66,2015-03-22,13.0,2.65
payneca01,2021-06-22,PHO,LAC,1,9,2,2,29,26.2,2020-21,true,2021,243,3.34,0.03,2015-12-29,16.2,3.31
payneke01,1992-11-27,PHI,MIL,3,2,0,0,21,13.6,1992-93,false,1993,139,3.1,0.21,1992-01-24,12.7,2.89
paytoel01,2015-03-20,ORL,POR,10,10,4,0,22,31.1,2014-15,false,2015,70,3.58,0.46,2017-03-08,34.2,3.12
paytoga01,1992-11-27,SEA,DAL,6,7,5,1,31,35.1,1992-93,false,1993,186,3.76,0.26,2004-12-17,29.0,3.5
paytoga02,2021-11-05,GSW,NOP,7,3,1,0,17,18.8,2021-22,false,2022,78,2.6,0.19,2019-12-28,17.7,2.41
pecheol01,2009-11-04,MIN,BOS,8,1,1,0,24,19.1,2009-10,false,2010,74,4.62,2.09,2009-11-02,11.5,2.53
peelean01,2003-03-21,MIN,SAS,4,7,4,0,23,24.9,2002-03,false,2003,733,3.99,0.53,1997-02-04,32.2,3.46
pekovni01,2012-02-17,MIN,HOU,12,1,3,3,30,27.0,2011-12,false,2012,86,2.49,0.3,2012-02-03,24.4,2.19
pendeje02,2010-04-14,POR,GSW,4,1,2,1,23,20.1,2009-10,false,2010,38,4.83,1.3,2015-01-06,13.5,3.53
perduwi01,1998-03-27,SAS,PHI,8,2,0,1,21,21.5,1997-98,false,1998,747,3.43,0.2,1997-02-26,24.1,3.23
perkike01,2013-02-08,OKC,PHO,9,3,2,3,17,23.2,2012-13,false,2013,690,4.81,0.48,2014-11-01,16.0,4.33
perkisa01,2000-04-02,IND,TOR,7,2,1,2,22,25.1,1999-00,false,2000,1354,5,0.63,1990-04-12,40.9,4.37
perryel01,1996-04-21,PHO,HOU,7,11,5,0,35,36.2,1995-96,false,1996,252,4.49,0.73,1996-01-12,31.7,3.76
perryti01,1993-12-20,PHI,DET,7,0,0,3,29,30.1,1993-94,false,1994,372,4.13,0.38,1990-03-23,20.5,3.75
persoch01,1989-02-28,IND,SEA,13,4,5,0,45,39.3,1988-89,false,1989,216,3.43,0.01,1997-12-30,25.8,3.42
persowe01,2002-03-17,CLE,NYK,4,4,2,0,29,30.4,2001-02,false,2002,577,3,0.21,1997-02-12,30.6,2.79
peterji01,1991-03-17,GSW,HOU,9,0,0,0,25,17.6,1990-91,false,1991,482,4.44,1.08,1987-03-04,24.9,3.36
petermo01,2005-01-12,TOR,BOS,4,6,2,2,37,34.0,2004-05,false,2005,355,3.88,0.49,2010-03-22,19.3,3.39
petrodr01,1993-01-24,NJN,HOU,0,4,1,1,44,33.0,1992-93,false,1993,281,2.74,0.14,1992-04-05,31.8,2.6
petrojo01,2008-01-09,SEA,NJN,9,1,0,3,22,19.4,2007-08,false,2008,173,3.76,0.08,2007-03-30,20.2,3.68
phelpmi01,1986-03-16,SEA,SAS,3,1,5,0,18,16.0,1985-86,false,1986,54,3.9,0.93,1986-03-03,12.6,2.97
phillbo01,1995-12-30,CLE,POR,7,3,2,1,43,35.5,1995-96,false,1996,233,3.93,0.57,1995-12-08,32.1,3.36
piatker01,2002-02-16,LAC,DAL,6,4,0,0,36,31.0,2001-02,false,2002,527,3.97,0.33,2005-04-02,15.1,3.64
piercpa01,2012-12-19,BOS,CLE,8,5,3,1,40,41.8,2012-13,false,2013,1179,4.07,1.08,2002-05-03,41.6,2.99
pietrmi01,2009-01-27,ORL,IND,10,4,1,1,27,29.0,2008-09,false,2009,341,3.84,0.79,2010-11-12,20.2,3.05
pincked01,1994-04-19,BOS,MIL,22,2,4,1,21,28.7,1993-94,false,1994,654,4.75,1.38,1990-04-20,22.3,3.37
pinsoth01,2019-01-25,BRK,NYK,8,2,2,0,19,15.7,2018-19,false,2019,7,4.47,0.95,2022-04-10,13.8,3.52
pippesc01,1991-02-23,CHI,CHH,4,6,6,0,43,45.3,1990-91,false,1991,328,3.8,0.16,1997-02-18,41.4,3.64
planizo01,2004-04-12,NJN,ATL,2,6,1,0,14,14.7,2003-04,false,2004,47,3.86,1.05,2004-11-03,11.4,2.81
plumlma01,2016-12-20,POR,SAC,13,5,1,2,27,28.7,2016-17,false,2017,290,3.58,0.57,2018-11-23,21.3,3.01
plumlmi01,2013-12-28,PHO,PHI,13,1,1,3,22,21.9,2013-14,false,2014,42,3.24,0.1,2015-12-18,16.7,3.14
