,headline_no_site,site,time,country,bias,year
332085,Woman’s ride hailing death in China sparks fresh anger over lack of safety and security,news.yahoo.com,2021-02-23 08:00:00+00:00,India,0.0,2021
223017,Gratuitous cruelty by Homeland Security: Separating a 7 year old from her mother,washingtonpost.com,2018-03-04 08:00:00+00:00,UK,0.3333333333333333,2018
293348,Suspect's own home security system catches him fire fatal shots at woman: D.A.,news.google.com,2018-05-24 07:00:00+00:00,India,0.0,2018
293791,Social media goes gaga over Deepika’s ‘humble’ response to security guard who asked for her ID,telegraphindia.com,2019-06-24 07:00:00+00:00,India,0.16666666666666666,2019
259862,"'Fake Geek Girls' Paranoia Is About Male Insecurity, Not Female Duplicity",theatlantic.com,2013-01-22 08:00:00+00:00,USA,0.16666666666666666,2013
48121,Gandhi Hospital security guard caught with a woman,deccanchronicle.com,2017-10-27 07:00:00+00:00,India,0.16666666666666666,2017
221146,Mindy Kaling on Her Jewelry Obsession: “It Takes Me 30 Minutes to Get Through Airport Security”,usmagazine.com,2013-05-14 07:00:00+00:00,USA,0.16666666666666666,2013
136717,Exempt women from odd even for security reasons: Delhi Commission for Women,newindianexpress.com,2017-11-11 08:00:00+00:00,India,0.16666666666666666,2017
24747,"John Jonchuck, Florida dad, charged with murder after allegedly throwing daughter off bridge",cbsnews.com,2015-01-08 08:00:00+00:00,USA,0.16666666666666666,2015
96590,Daughter demolishes the soup factory where her father lost his life,independent.co.uk,2012-01-16 08:00:00+00:00,UK,0.3333333333333333,2012
233740,‘Is She Going To Be Okay?’: Michelle Malkin Reveals Daughter’s Heartbreaking Health Struggle,breitbart.com,2015-06-17 07:00:00+00:00,UK,0.16666666666666666,2015
146609,Dad's 'Donkey Kong' Hack Recasts Female As Hero For Daughter,npr.org,2013-03-12 07:00:00+00:00,USA,0.3333333333333333,2013
252931,Telangana Daughter Kills Mother 5 Years After Her Brother Murdered Their Father,scoopwhoop.com,2017-02-17 08:00:00+00:00,India,0.5,2017
3414,YouTuber 'McSkillet' Dies in 100 MPH Wrong Way Crash That Killed a Mother and 12 Year Old Daughter,msn.com,2018-08-25 07:00:00+00:00,India,0.3333333333333333,2018
108798,"Nita Ambani: Daughter, wife, mother, team owner, educationist; know all about her private life",indiatimes.com,2011-10-09 07:00:00+00:00,India,0.16666666666666666,2011
258786,"‘My Mother Had Loose Character’: The Smear Campaign Against Ishrat Jahan, Featuring Her Minor Daughter",swarajyamag.com,2018-02-04 08:00:00+00:00,India,0.5,2018
100660,"Parties should give 33% quota to women, and not just Parliament: KCR daughter",indianexpress.com,2017-02-12 08:00:00+00:00,India,0.16666666666666666,2017
169646,Shocking: Daughter murders mother after parents object to relationship with female teacher,rediff.com,2018-03-12 07:00:00+00:00,India,0.5,2018
366426,"Netflix Adds Sitcoms ‘Sister, Sister,’ ‘Moesha’ to ‘Strong Black Lead’ Slate",rollingstone.com,2020-07-29 07:00:00+00:00,UK,0.0,2020
66032,'She's an old hag' Argentina's Cristina Kirchner furious as Uruguay's leader caught on mic,express.co.uk,2013-04-05 07:00:00+00:00,UK,0.0,2013
222058,The number of countries with female political leaders has plummeted,washingtonpost.com,2017-01-09 08:00:00+00:00,UK,0.16666666666666666,2017
281037,Man City Women 1 0 Fortuna Hjorring: Carli Lloyd gives City first leg lead,skysports.com,2017-03-24 07:00:00+00:00,UK,0.16666666666666666,2017
347320,Shruti Haasan denies rumours of her playing lead in ‘Vakeel Saab’,thenewsminute.com,2020-04-11 07:00:00+00:00,India,0.16666666666666666,2020
54472,"Court sends girl student, who accused BJP leader Chinmayanand of rape, to 14 day judicial remand in extortion",dnaindia.com,2019-09-25 07:00:00+00:00,India,0.16666666666666666,2019
192095,CEO Heidi Ganahl discusses how she started the leading pet care business in the U.S. | TheHill,thehill.com,2018-09-17 18:46:59+00:00,USA,0.16666666666666666,2018
153508,Prison guard's 'unusual' penis trait leads to rape charges,nypost.com,2017-05-25 07:00:00+00:00,USA,0.0,2017
24437,"Attorney says Craig Wood, charged in murder of 10 year old Missouri girl Hailey Owens, will plead not guilty",cbsnews.com,2014-02-21 08:00:00+00:00,USA,0.16666666666666666,2014
75452,Rising Women Leaders    Overcoming 10 Obstacles To Powering Up,forbes.com,2017-11-19 08:00:00+00:00,India,0.16666666666666666,2017
114378,Incredible 97 year old grandmother takes on challenge for domestic abuse charity,manchestereveningnews.co.uk,2021-04-18 07:00:00+00:00,UK,0.16666666666666666,2021
127165,Woman left disfigured after battling cancer suffered vile abuse,mirror.co.uk,2015-10-12 07:00:00+00:00,UK,0.16666666666666666,2015
31970,"They say they were sexually abused by priests, then silenced. Now these women are speaking out",cnn.com,2019-02-20 08:00:00+00:00,India,0.16666666666666666,2019
100052,Groom Kicked Out Of His Own Wedding After He Abuses Women During 'Joota Chori' Custom,india.com,2019-12-15 08:00:00+00:00,India,0.16666666666666666,2019
117992,Domestic abuse survivor Darrian Amaker performs song from hospital bed,metro.co.uk,2016-01-19 08:00:00+00:00,UK,0.0,2016
90775,Faryal Makhdoom claims she is 'the voice of every abused woman' in Facebook post,ibtimes.co.uk,2016-12-08 08:00:00+00:00,UK,0.16666666666666666,2016
143568,Cairo Court Drops Child Abuse Charges Against Egyptian American Woman,npr.org,2017-04-16 07:00:00+00:00,USA,0.16666666666666666,2017
175331,Name and shame list: Indian women students explain why they don’t trust official sexual abuse panels,scroll.in,2017-10-26 07:00:00+00:00,India,0.16666666666666666,2017
302511,Israel to speed up extradition of woman in sex abuse case,abcnews.go.com,2020-01-13 08:00:00+00:00,USA,0.16666666666666666,2020
308854,Victim of sadistic serial abuser says 'no woman safe' as he gets early release,dailyrecord.co.uk,2021-01-22 08:00:00+00:00,UK,0.16666666666666666,2021
51769,This Morning viewers get headaches from pink woman,digitalspy.com,2018-05-16 07:00:00+00:00,UK,0.16666666666666666,2018
122084,Pink didn't want children until she had her own,metro.co.uk,2013-07-21 07:00:00+00:00,UK,0.3333333333333333,2013
300962,Jada Pinkett Smith's mom reveals she had 'non consensual' sex with star's dad,Sowetanlive.co.za,2020-10-20 07:00:00+00:00,South Africa,0.3333333333333333,2020
269136,"Pink Is on the Cover of People Magazine's ""Most Beautiful"" Issue",cosmopolitan.com,2018-04-18 07:00:00+00:00,India,0.0,2018
17277,"CONFIRMED: T Mobile Ditches Carly Foulkes, The Beloved 'Girl In Pink,' From New Ads",businessinsider.com,2013-03-27 07:00:00+00:00,India,0.0,2013
183460,The Blackpink revolution: how the K Pop girl group became a global obsession,telegraph.co.uk,2019-06-10 07:00:00+00:00,UK,0.16666666666666666,2019
64044,Did Kylie Jenner Have a Private Baby Shower? All the Details on Her Pink Filled Celebration,eonline.com,2017-11-13 08:00:00+00:00,USA,0.16666666666666666,2017
18004,20 'pink collar' jobs dominated by women,businessinsider.com,2015-02-18 08:00:00+00:00,India,0.16666666666666666,2015
168633,"The Prettiest Pink, Mint, and Gold Baptism Celebration You've Ever Seen",popsugar.com,2015-11-06 08:00:00+00:00,USA,0.0,2015
196788,"Soon, Karnataka will have pink public toilets for women and kids",thenewsminute.com,2018-01-23 08:00:00+00:00,India,0.16666666666666666,2018
162688,Maggie Gyllenhaal Hits Back at Reporter Who Called Her Voice 'High Pitched' and 'Cartoonish',people.com,2019-03-07 08:00:00+00:00,USA,0.16666666666666666,2019
135699,When her voice rides the tide of lyrical euphoria,newindianexpress.com,2019-04-19 07:00:00+00:00,India,0.16666666666666666,2019
295552,Why Did Cranberries Dolores O'Riordan Leave This Cheerful Voicemail Hours Before Her Death?,thedailybeast.com,2018-04-05 07:00:00+00:00,USA,0.16666666666666666,2018
354454,"After departure of Voice of America editors, new Trump appointed overseer fires heads of four sister organizations",washingtonpost.com,2020-06-18 07:00:00+00:00,UK,0.16666666666666666,2020
319519,"Black Lives Matter, But Do the Voices of Black Women? (Guest Column)",hollywoodreporter.com,2020-07-25 07:00:00+00:00,USA,0.0,2020
20144,Aretha Franklin Was More Than Just A Great Voice,buzzfeed.com,2018-08-16 07:00:00+00:00,UK,0.0,2018
316629,This Talented Blacksmith Is Devoted To Amplifying Women’s Voices In Her Craft,forbes.com,2021-05-27 23:45:56+00:00,India,0.16666666666666666,2021
301165,Tracee Ellis Ross debuts her singing voice in new film 'The High Note',Sowetanlive.co.za,2020-05-27 07:00:00+00:00,South Africa,0.16666666666666666,2020
165489,Cate Edwards Remembers Mom Elizabeth: Her Voice Is Always in My Head,people.com,2013-09-22 07:00:00+00:00,USA,0.3333333333333333,2013
339813,Her voice from the sky: My mother’s years in All India Radio’s Russian language unit,scroll.in,2020-09-06 07:00:00+00:00,India,0.16666666666666666,2020
127417,"Woman, 23, 'raped male taxi driver at knifepoint before stealing £25 from him'",mirror.co.uk,2017-04-11 07:00:00+00:00,UK,0.0,2017
342101,Mother of Kilburn attack victim urges minsters to end knife crime,standard.co.uk,2021-02-09 08:00:00+00:00,UK,0.16666666666666666,2021
334375,NYC woman slashed on subway by unhinged passenger wearing knife on a chain around his neck,nydailynews.com,2020-08-07 07:00:00+00:00,USA,0.16666666666666666,2020
348591,Female police officer stabbed while tackling two knife wielding robbers in Westminster – then RUNS after t...,thesun.co.uk,2020-10-04 07:00:00+00:00,UK,0.16666666666666666,2020
178533,Schizophrenic 'ordered to kill by Kojak' detained for life for knife attacks on women,standard.co.uk,2014-08-05 07:00:00+00:00,UK,0.16666666666666666,2014
112736,"Woman with knife killed by deputy in Half Moon Bay, officials say",latimes.com,2014-06-04 07:00:00+00:00,USA,0.16666666666666666,2014
152605,Woman stabbed to death with hunting knife in public library,nypost.com,2018-02-25 08:00:00+00:00,USA,0.16666666666666666,2018
92352,"Five robbers armed with knife attack young woman, then 88 year old former commando arrives",independent.co.uk,2018-02-20 08:00:00+00:00,UK,0.0,2018
118935,Woman goes on rampage with steak knife after 'man stares at her',metro.co.uk,2019-03-08 08:00:00+00:00,UK,0.16666666666666666,2019
134621,Techie's husband flew into Bangalore with the knife that allegedly killed her,ndtv.com,2012-11-15 08:00:00+00:00,India,0.16666666666666666,2012
2320,Phenomenal women led the march,iol.co.za,2016-08-08 07:00:00+00:00,South Africa,0.16666666666666666,2016
28622,Thousands flock to Houston women march for solidarity,chron.com,2018-01-20 08:00:00+00:00,USA,0.16666666666666666,2018
181512,21 shocking reasons that 2017 has already given women to march this weekend,telegraph.co.uk,2017-01-20 08:00:00+00:00,UK,0.16666666666666666,2017
338525,"Shefali Shah's Sons Are ""Out Of Jail"". How She Survived March",rediff.com,2020-03-31 07:00:00+00:00,India,0.16666666666666666,2020
196933,K'taka women’s march demanding prohibition arrives in Bengaluru despite tragic death,thenewsminute.com,2019-01-29 08:00:00+00:00,India,0.0,2019
337518,"Mother Dairy recycles 7,284 tonnes of used plastic waste till March 2021",outlookindia.com,2021-06-04 13:32:18+00:00,India,0.16666666666666666,2021
262715,Did feminism have a place at the March for Life?,vox.com,2017-01-28 08:00:00+00:00,USA,0.0,2017
302046,Mtwalume activist arrested for march frustrated as her case drags on,Timeslive.co.za,2020-09-03 07:00:00+00:00,South Africa,0.16666666666666666,2020
197937,Two Kerala women march to Assembly seeking justice for their sons killed in custody,thenewsminute.com,2019-07-04 07:00:00+00:00,India,0.16666666666666666,2019
284595,‘I am marching for women in the future’,Dailymaverick.co.za,2018-08-02 07:00:00+00:00,South Africa,0.16666666666666666,2018
40598,Detroit woman Kimberly Pappas sentenced to prison for hiding newborn’s corpse,dailymail.co.uk,2015-10-26 07:00:00+00:00,India,0.16666666666666666,2015
148772,Cops arrest woman for newborn baby’s death,nydailynews.com,2019-03-20 07:00:00+00:00,USA,0.16666666666666666,2019
14084,Maryland Mom Honors Late Mother Who Died From Cancer in Touching Newborn Photo Shoot,abcnews.go.com,2016-10-22 07:00:00+00:00,USA,0.3333333333333333,2016
26928,Paternity test reveals who is the father of newborn girl born to mom of slain 5 year old Crystal Lake boy AJ Freund; results could affect custody case,chicagotribune.com,2019-08-12 07:00:00+00:00,USA,0.3333333333333333,2019
218278,"Meghan King Edmonds Shows Off Her Newborn Twin Boys, Opens Up About Her Family of Five",usmagazine.com,2018-06-20 07:00:00+00:00,USA,0.16666666666666666,2018
163438,Newborn Reportedly Found in Apartment Building Where Eight Months Pregnant Woman Vanished,people.com,2017-08-24 07:00:00+00:00,USA,0.16666666666666666,2017
110730,"Mother who thought her newborn had died discovers he's alive, and a dad, 29 years later",latimes.com,2019-10-18 07:00:00+00:00,USA,0.3333333333333333,2019
348719,"Girl, 15, gave birth while babysitting then put newborn in bin telling child she was looking after it was...",thesun.co.uk,2021-03-17 09:48:09+00:00,UK,0.16666666666666666,2021
272939,Woman Has No Time For Boots' Waxing Strips That Left Her Vagina Looking Like A 'Newborn Panda',huffingtonpost.co.uk,2017-09-01 07:00:00+00:00,UK,0.3333333333333333,2017
310652,Healthy woman's newborn tests positive for Covid in UP,deccanherald.com,2021-05-29 07:23:31+00:00,India,0.0,2021
243379,Kanye West's Mom's Doctor Shares Truth About Her Death,gizmodo.com,2018-05-01 07:00:00+00:00,USA,0.16666666666666666,2018
290842,Moms of Wall Street: These Unexpected Investors Give Stock Trading a New Twist,thebetterindia.com,2018-01-25 08:00:00+00:00,India,0.16666666666666666,2018
63397,Celebrate Giuliana Rancic's Return to E! News With Some of Her Sweetest Moments With Son Duke,eonline.com,2018-09-04 07:00:00+00:00,USA,0.16666666666666666,2018
218934,"Aretha Franklin’s 5 Amazing Musical Moments: ‘Respect,’ National Anthem and More",usmagazine.com,2018-08-16 07:00:00+00:00,USA,0.0,2018
313627,Sarah Ferguson heartbreak: Heartwrenching moment Fergie was crippled with self doubt,express.co.uk,2020-07-06 07:00:00+00:00,UK,0.0,2020
338042,Woman Who Claims to Be Abandoned Boy's Mom Says He Was Taken by Man Who Tried to Prostitute Her,people.com,2020-12-15 08:00:00+00:00,USA,0.6666666666666666,2020
312826,Emma Roberts Blocked Her Mom on Instagram After She Accidentally Revealed Her Pregnancy,eonline.com,2020-10-20 07:00:00+00:00,USA,0.5,2020
249204,"Dead Mom Soundtrack, or the Top 5 Songs About Losing Your Mother",pitchfork.com,2018-02-12 08:00:00+00:00,USA,0.3333333333333333,2018
1143,Mpumalanga mom who killed her four kids to be sentenced,iol.co.za,2019-09-16 07:00:00+00:00,South Africa,0.3333333333333333,2019
347992,"Fahadh Faasil to Tamannaah, actors wish their moms on Mother’s Day",thenewsminute.com,2021-05-10 07:00:00+00:00,India,0.16666666666666666,2021
246932,Why you should be paying attention to 'The Unbeatable Squirrel Girl',mashable.com,2016-03-04 08:00:00+00:00,UK,0.0,2016
288098,Woman headbutts man and beats him bloody in shocking CCTV footage,dailystar.co.uk,2019-07-19 07:00:00+00:00,UK,0.16666666666666666,2019
358741,"Dessa breaks down her Beatles influences: On ""Come Together,"" the ""Eight Days a Week"" magic and more",salon.com,2021-01-02 08:00:00+00:00,USA,0.16666666666666666,2021
633,Woman in 'toxic relationship' beaten to death and dumped,iol.co.za,2017-08-12 07:00:00+00:00,South Africa,0.16666666666666666,2017
182506,"Princess Diana beats the Virgin Mary to be named the nation's ideal mother, Church of England poll finds",telegraph.co.uk,2018-03-09 08:00:00+00:00,UK,0.16666666666666666,2018
36352,Sondra Earle Kelly 'beat up husband with nunchucks after he refused to come to bed',dailymail.co.uk,2016-01-20 08:00:00+00:00,India,0.0,2016
242739,Emma Roberts Arrested for Beating Her Celeb Boyfriend to a Bloody Pulp,gawker.com,2013-07-17 07:00:00+00:00,USA,0.16666666666666666,2013
